Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1953,2019-01-01 20:07:52,213173753804333,"Feil, Hilpert and Koss",food_dining,93.82,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,011c4083f0011cefa23a40494399204a,1325448472,40.858029,-86.889027,0,47959
1954,2019-01-01 20:08:39,3596217206093829,Gottlieb-Hansen,personal_care,23.01,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,475b7df876a1cac684d819b807195b70,1325448519,41.057825,-92.263126,0,52530
1955,2019-01-01 20:09:03,3517527805128735,Kozey-Kuhlman,personal_care,161.16,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,b5eabb54952ed6bbad8eed5d7f9d23f2,1325448543,41.60117,-89.007381,0,60518
1956,2019-01-01 20:09:45,4873783502705038,Crooks and Sons,personal_care,24.77,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,e8a94d15434e1172051efd78c808aa6d,1325448585,47.947545,-123.110537,0,98362
1957,2019-01-01 20:12:01,30030380240193,Gottlieb Group,kids_pets,59.22,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,add3f42ec68b9f00bb88dda1411406c4,1325448721,30.367696,-99.305155,0,78631
1958,2019-01-01 20:12:22,30434173205605,Friesen Ltd,health_fitness,12.3,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,ff563526ed8274bb94ba119c5db56155,1325448742,43.640488,-123.744764,0,97436
1959,2019-01-01 20:12:42,4997733566924489,Morissette-Schaefer,personal_care,34.15,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,68b2620d73605a5c7c31b670ea6a6bcd,1325448762,45.407163,-92.862229,0,55045
1960,2019-01-01 20:12:50,3598634130286287,Schmitt Ltd,misc_net,135.45,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,ca7dcf7144c26ab151ad31efa97aaabe,1325448770,41.09935,-95.747545,0,51534
1961,2019-01-01 20:13:22,676369110710,Runte-Mohr,food_dining,28.3,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,90aa34733f6bd53f4ff5333455e50dcc,1325448802,42.288515,-82.916312,0,48230
1962,2019-01-01 20:13:51,3595192916105588,Veum-Koelpin,travel,9.04,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,e36322eb758d0fb722bed29e7dd98338,1325448831,34.831658,-79.462439,0,28351
1963,2019-01-01 20:14:50,2242542703101233,"Konopelski, Schneider and Hartmann",food_dining,4.76,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,d1f2e0abf9f312989c5135f3fb86d1db,1325448890,38.713313,-85.205655,0,41008
1964,2019-01-01 20:15:19,30407675418785,"Stanton, Jakubowski and Baumbach",shopping_net,5.04,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,51a4e5d59cd215e99daf42462a1a511c,1325448919,42.445146,-76.440439,0,14853
1965,2019-01-01 20:15:25,213157767990030,Kris-Padberg,shopping_pos,4.26,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,6619864ffcab1d7e8abba81ef3d031f6,1325448925,41.924296,-108.348972,0,
1966,2019-01-01 20:15:26,3514865930894695,Connelly-Carter,home,57.45,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,df5de84fd8cb7ad1c0e1953a404031d6,1325448926,32.400285,-104.957355,0,
1967,2019-01-01 20:16:25,6573561108825071,Watsica LLC,personal_care,29.8,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,7364e374bf559f822062f421b382eca0,1325448985,36.459569,-96.835187,0,74650
1968,2019-01-01 20:16:25,4.18183325655861E+018,Pouros-Conroy,shopping_pos,6.49,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,7eb1642bc0c2d7b146441ca74ac55090,1325448985,37.311043,-105.471246,0,81152
1969,2019-01-01 20:17:30,2229378226512508,Terry Ltd,home,88.69,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,746b10a072726f22c2a9e364992c7ccd,1325449050,42.528814,-89.963311,0,61087
1970,2019-01-01 20:20:01,30491348102802,"O'Connell, Botsford and Hand",home,42.98,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,0b8d9702adf1d811f146ade904f13aec,1325449201,38.788567,-99.927676,0,
1971,2019-01-01 20:20:03,2283743876903625,"Runte, Green and Emard",health_fitness,130.01,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,8ad2e4f45bda29d2876719c80f6e44e6,1325449203,34.604316,-84.679163,0,30734
1972,2019-01-01 20:20:47,4607072969078276,Kilback and Sons,entertainment,6.36,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,f9235cf52a6f3f5a66a1f5c9047793cc,1325449247,35.221448,-97.690451,0,73089
1973,2019-01-01 20:21:20,374125201044065,Zulauf LLC,personal_care,16.19,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,ae30df6958d2fd298564cc3002fcfbe4,1325449280,38.259022,-77.000767,0,22443
1974,2019-01-01 20:21:24,4836998673805450,Gaylord-Powlowski,home,45.67,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,86fdd58a64812dea00263a70a8f1daa5,1325449284,45.675189,-86.122166,0,
1975,2019-01-01 20:22:22,3567697931646329,"Turcotte, Batz and Buckridge",health_fitness,46.25,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,e0059d3115a624aca3140700f622bdb8,1325449342,42.383424,-72.855621,0,1012
1976,2019-01-01 20:22:27,4716561796955522,Flatley Group,misc_pos,3.15,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,0cdc5eecb9e7919adfe85190cb0676b1,1325449347,47.698467,-112.03559,0,59436
1977,2019-01-01 20:23:51,2296006538441789,Ernser-Lynch,food_dining,4.04,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,74c6ffc9ecad3207bd739c01aef41ec6,1325449431,40.826694,-73.627691,0,11579
1978,2019-01-01 20:24:55,344342339068828,Ebert-Daugherty,travel,5.38,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,6518b410c31b44d18f96e0bb37e90ea5,1325449495,31.776087,-81.597333,0,31301
1979,2019-01-01 20:25:03,4158945090781624,"Hermiston, Pacocha and Smith",health_fitness,63.44,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,916f051abf3f67a1a4604013b847f546,1325449503,39.8561,-79.695352,0,15445
1980,2019-01-01 20:25:20,4.24495361013671E+018,Schuppe LLC,entertainment,73.52,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,1991-07-06,25d61efc6da80ab1ab2339a030188e24,1325449520,38.96319,-74.564186,0,
1981,2019-01-01 20:26:10,30238755902988,Kilback LLC,food_dining,30.28,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,d0546cdfb6bcca258afa243d359b4dc8,1325449570,30.527,-97.323171,0,76578
1982,2019-01-01 20:26:17,3546674063249004,Larkin Ltd,kids_pets,12.04,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,64c0e70029ece392a5206b059c6d7047,1325449577,32.732142,-97.223524,0,76112
1983,2019-01-01 20:26:27,3512365128314616,"Roberts, Daniel and Macejkovic",kids_pets,9.39,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,c12a9a17b8df4adf41ee1d55e781720a,1325449587,38.800359,-89.919161,0,62025
1984,2019-01-01 20:26:39,4474324669797121,Bogisich-Weimann,kids_pets,141.46,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,4fed9d6795bb838bf11d80ed430efdf0,1325449599,37.385819,-120.061873,0,95306
1985,2019-01-01 20:27:02,2288813824604479,Veum-Koelpin,travel,4.7,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,dd7f2ac4e0a1e7a8d4cf2014824c57b2,1325449622,39.935996,-74.558536,0,8015
1986,2019-01-01 20:27:33,3517814635263522,Deckow-Dare,food_dining,26.28,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,0c8e0cb07915be2f1b7075b622dcea65,1325449653,36.928931,-79.936577,0,24088
1987,2019-01-01 20:27:53,3561963695236764,Schoen Ltd,kids_pets,49.4,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.064,-72.3366,1858,Clinical biochemist,1984-03-03,a45d1d73c050f82316c621b93d82fb32,1325449673,41.853631,-71.457392,0,2911
1988,2019-01-01 20:28:18,4.76140381754668E+018,Auer LLC,personal_care,12.37,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,5719112ca1af0722800e38d8dd2c0ce5,1325449698,36.382922,-92.63063,0,72619
1989,2019-01-01 20:30:03,630424987505,"Schiller, Blanda and Johnson",home,43.36,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,30f30e331371eb22b6da91c264390045,1325449803,39.149655,-79.078813,0,26731
1990,2019-01-01 20:31:41,4010002218955876,"Effertz, Welch and Schowalter",entertainment,36.91,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,1e34533bd8b26a579902f1189c8ad74f,1325449901,28.92437,-94.826336,0,
1991,2019-01-01 20:32:27,2657850734909997,Windler LLC,kids_pets,22.67,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,fea2f3c349fc728afef2776b2393ff5a,1325449947,41.719688,-82.859743,0,43436
1992,2019-01-01 20:33:27,6011104316292105,McKenzie-Huels,food_dining,2.91,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,217641d48f8bd2c1fb3ced17cdb2480e,1325450007,37.660469,-78.922219,0,22922
1993,2019-01-01 20:33:51,3518669219150142,"Metz, Russel and Metz",kids_pets,305.12,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996-11-12,d429a1e8e35ceeaaa1916a22600384dc,1325450031,38.72694,-83.517949,0,45693
1994,2019-01-01 20:34:54,4451952084362894,Fadel Inc,health_fitness,73.89,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,8c069d75b83f875341e3ad56f66a694e,1325450094,34.400345,-101.29975,0,79257
1995,2019-01-01 20:34:57,639023984367,Homenick LLC,personal_care,37.72,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,368c7b4abff82f2f1f9ff973ebd9a71b,1325450097,44.251576,-74.134489,0,12983
1996,2019-01-01 20:35:24,4716561796955522,"Streich, Dietrich and Barton",shopping_net,4.96,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,e0d28a381292c0ec4c5195e4c9850da5,1325450124,48.761978,-113.665343,0,
1997,2019-01-01 20:35:51,676314217768,Daugherty-Thompson,food_dining,24.97,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,88857bfe3d2724104a18a639e15a59e0,1325450151,39.849068,-94.176537,0,64689
1998,2019-01-01 20:36:04,371683116218417,Nolan-Williamson,kids_pets,135.04,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,cbf2b221c7d6dcc69d2040bf592a3138,1325450164,41.10289,-73.724068,0,10504
1999,2019-01-01 20:37:01,676308307625,Donnelly LLC,entertainment,2.98,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,660be63f2007f562e0c37acfe5697166,1325450221,39.452383,-120.500242,0,
2000,2019-01-01 20:38:41,4.89042442686286E+018,"Schuppe, Nolan and Hoeger",shopping_pos,6.28,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,80a5528e802180a8dc28d610962e4675,1325450321,38.613811,-121.413926,0,95825
2001,2019-01-01 20:38:56,6011348830550197,Pagac LLC,shopping_pos,4.1,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,3beec6b539aad97f1b66745b0f06b1ed,1325450336,33.416774,-86.762813,0,35216
2002,2019-01-01 20:39:19,5456776410929288,"Kutch, Steuber and Gerhold",food_dining,54.3,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,165a882d5dd4084a9c4e8bd84fc97a5b,1325450359,40.405673,-80.654361,0,43952
2003,2019-01-01 20:39:29,3531129874770000,"Wuckert, Wintheiser and Friesen",home,122.8,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,80769449f1723fa7cb6c70111d3df07d,1325450369,42.825884,-72.188103,0,3465
2004,2019-01-01 20:39:56,4005676619255478,Streich Ltd,home,3.12,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,e776612e31436101a727ffad3668cd52,1325450396,30.631464,-90.696031,0,70744
2005,2019-01-01 20:40:02,4.50310119349305E+018,Kassulke PLC,shopping_net,2.31,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,7d2e9194a420e21d6f8cff7bc152f7ae,1325450402,28.121421,-82.903565,0,34691
2006,2019-01-01 20:40:14,341546199006537,Berge-Hills,kids_pets,49.81,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,08b8f4091bab6c9dba3f34f5e3252e6b,1325450414,63.79636,-165.485109,0,
2007,2019-01-01 20:40:47,377026671291680,Mayert Group,shopping_pos,1.16,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,f23d90a52db65b74e64e9043b02949f2,1325450447,36.489823,-90.556272,0,63954
2008,2019-01-01 20:41:51,180031190491743,"Kuhic, Bins and Pfeffer",shopping_net,28.73,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,045af7610b5755b584f86a045aadb974,1325450511,31.330409,-87.134411,0,36454
2009,2019-01-01 20:42:08,374930071163758,Kihn Inc,shopping_pos,7.24,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,951bdbb8b2c13fb05df85c79eca3a1ad,1325450528,42.562819,-82.429431,0,48001
2010,2019-01-01 20:42:50,4653879239169997,"Runolfsdottir, Mueller and Hand",entertainment,34.5,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,994903fc6bdaac9c146f4f606efa6d66,1325450570,36.151447,-86.790962,0,37203
2011,2019-01-01 20:42:51,3524574586339330,"Ledner, Hartmann and Feest",health_fitness,41.8,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",1986-05-07,8e3c7575ea517bde9f05d05bb474f089,1325450571,28.012055,-80.649647,0,32907
2012,2019-01-01 20:43:33,4279161831637,Reilly LLC,home,33.78,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,74b69a941a14987ef8c665c5fa74ee89,1325450613,40.991096,-79.2064,0,15778
2013,2019-01-01 20:44:05,3576021480694169,Waters-Cruickshank,health_fitness,86.19,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,56ffcca19b1910390da67b4c7bff3a80,1325450645,39.274433,-95.157151,0,66020
2014,2019-01-01 20:44:51,3587044315915002,Waelchi Inc,kids_pets,51.46,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,f2580bd15ce8f1638baccab1302058d7,1325450691,34.169768,-89.374272,0,38949
2015,2019-01-01 20:45:06,213199865312311,Grimes LLC,entertainment,64.49,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,6e2d060caad7b184f00a5cae457bb678,1325450706,35.306621,-85.241176,0,37379
2016,2019-01-01 20:45:26,3577578023716568,Renner Ltd,home,34.75,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,23f8947ef1502399a3806ecdbbd0b902,1325450726,40.626662,-80.088817,0,15015
2017,2019-01-01 20:45:41,30143535920989,Wilkinson LLC,personal_care,31.76,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,63fe8decdde588efc3a2807468efe013,1325450741,40.112901,-75.806242,0,19343
2018,2019-01-01 20:46:03,6544734391390261,Morissette PLC,shopping_pos,9.43,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,2309c235514e9c7db1da95701214434e,1325450763,42.127989,-87.080516,0,
2019,2019-01-01 20:46:05,6011893664860915,Kulas Group,health_fitness,49.34,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,ca764fc27ed9bb095cfe836b25cf7d84,1325450765,38.620621,-104.029579,0,
2020,2019-01-01 20:46:25,3556613125071656,Jast and Sons,food_dining,7.96,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,624af98b7f17d7cb90afec6c8021b992,1325450785,29.647211,-96.031527,0,77485
2021,2019-01-01 20:47:11,375248307838179,Romaguera Ltd,health_fitness,113.72,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,905d7c639f48cdbdf1feaaae56d16e24,1325450831,39.250235,-80.479111,0,26426
2022,2019-01-01 20:47:13,6011382886333463,Hirthe-Beier,health_fitness,71.37,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,bb44dffabcba5b228684e1091f9e380a,1325450833,43.636618,-85.018972,0,48893
2023,2019-01-01 20:47:32,375848982312810,Stark-Koss,home,99.85,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,82979c6a90f1e231f86d2836c3d645c4,1325450852,31.099688,-98.622332,0,76877
2024,2019-01-01 20:47:37,36721445180895,Parker-Kunde,personal_care,38.88,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,6d9cb488f30045f4f1819ec03cca5c57,1325450857,43.104412,-73.705951,0,12866
2025,2019-01-01 20:47:42,30044330818990,Donnelly LLC,entertainment,49,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,8a014687dd2b71799982b3d7f1e3cfca,1325450862,26.494587,-81.728412,0,33913
2026,2019-01-01 20:48:16,4048508450704760,"Swaniawski, Lowe and Robel",shopping_pos,3.33,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",1973-05-07,adc264d28c86bd4ad88344e52f48c13e,1325450896,42.172046,-97.686842,0,68767
2027,2019-01-01 20:48:21,30143713661454,Pollich LLC,home,41.12,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,503ffb028089605bb2bcb49b53cd4198,1325450901,49.405818,-95.789555,0,
2028,2019-01-01 20:49:02,371985236239474,Brown Inc,kids_pets,203.37,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,155aae66e9346379f2e2961c4e81ea25,1325450942,42.414797,-74.759922,0,13842
2029,2019-01-01 20:49:03,4365382885912355,Lemke and Sons,travel,542.74,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,8d3f458495a3b7a4e8eb3bc79dbf750a,1325450943,47.181852,-93.397874,0,55744
2030,2019-01-01 20:49:25,4025612008285111,Kulas Group,health_fitness,21.2,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,cf37f17b70cfe49cd922b78b23246f12,1325450965,41.299519,-79.007603,0,15860
2031,2019-01-01 20:49:42,503874407318,Will Ltd,food_dining,105.78,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,dd25ad6eb8d19c91179b1aec1cd698f3,1325450982,30.468436,-98.663858,0,78675
2032,2019-01-01 20:50:19,6011348830550197,Kuhic LLC,shopping_net,8.87,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,8d915c8cd3123c1b4f788a742ef7ce15,1325451019,33.436828,-87.529256,0,35475
